# NB N-gram digibok frequency export (Nasjonalbiblioteket)
# source: https://www.nb.no/sprakbanken/en/resource-catalogue/oai-nb-no-sbr-70/
# language: nob
# exported-at: 2026-08-26T17:50:19+00:00
# license: CC0
1500365	mars
1499493	bord
1499174	mistet
1499165	skaffe
1497440	sjelden
1494813	min.
1494638	hånd
1491626	het
1487321	problem
1486102	vanligvis
1485442	73
1483483	z
1481874	fantes
1479874	syn
1476948	skritt
1476719	fare
1476255	delen
1475681	politisk
1475459	basert
1473539	system
1472686	72
1469916	januar
1468988	kaller
1468651	kirken
1467752	1992
1467659	oppgave
1467193	former
1467080	Europa
1466552	øye
1466074	begynnelsen
1465970	avhengig
1464742	69
1463972	voksne
1461352	likte
1461029	kone
1460506	fig.
1457873	uker
1456111	lavere
1455432	foreldrene
1454450	familie
1452304	sitte
1452143	ordene
1448787	alder
1447901	68
1446424	pris
1446278	vis
1445704	nord
1445563	legges
1444047	Samtidig
1443268	endringer
1441204	Nils
1438656	kjørte
1437064	fru
1436358	språk
1435425	74
1433480	tas
1433470	plan
1433021	Side
1430411	®
1430267	bygd
1430170	sengen
1426036	tusen
1425905	fortalt
1423189	omfatter
1422513	Olav
1420504	dypt
1418179	kjenne
1416647	selvfølgelig
1416152	tilstrekkelig
1415861	95
1415700	1995
1412972	dekket
1412924	kirke
1411230	stanset
1408877	sentrale
1408736	spørre
1407948	svarer
1406691	1993
1406440	nærmest
1405600	slått
1405280	fred
1405251	resultat
1404192	ovenfor
1403976	samfunn
1402529	neppe
1401817	elever
1401003	bet
1399062	bakgrunn
1398898	lyset
1397790	150
1397754	spise
1397384	fint
1397027	Fig
1394322	mennesket
1394094	gården
1393188	12.
1393055	røde
1392828	kommunen
1392037	Peder
1390106	faste
1387703	delvis
1387446	datter
1386543	faller
1385749	skade
1384117	Trondheim
1383686	300
1381680	ra
1380934	93
1380664	menneskene
1379873	private
1379544	eier
1379069	eventuelt
1377461	76
1377355	tanke
1376944	fin
1376845	Marie
1376766	71
1374085	øvrige
1371352	vurdering
1368962	skjønner
1367837	praktisk
1367705	stykke
1367203	sent
1366501	boken
1365337	Danmark
1364128	typer
1363922	forståelse
1363053	1994
1361810	drev
1360109	fisk
1359729	reiser
1359016	81
1358740	retten
1358379	bakken
1356899	skogen
1355967	Erik
1355572	Johannes
1355066	blå
1354453	79
1349912	millioner
1348286	kvinnen
1347451	Hansen
1341656	1991
1339317	sende
1338423	Z
1338412	so
1338203	Karl
1337703	bygget
1337325	skjønte
1333971	78
1333639	unngå
1333390	bil
1333323	und
1332105	slag
1330301	kongen
1329924	stakk
1329716	....
1328858	uansett
1328150	spiller
1327593	you
1323414	utvikle
1321829	83
1318857	Tyskland
1318487	meste
1317992	1997
1316227	dets
1315176	1996
1313633	havet
1312969	Folk
1310647	Vil
1308419	this
1307706	maatte
1306806	88
1305874	1970
1305197	kraftig
1305023	møtte
1302125	luften
1299818	vant
1298908	himmelen
1297850	naturligvis
1297516	utgjør
1296369	gjennem
1295925	nødt
1293276	uke
1293232	hel
1291259	hjertet
1290563	Vel
1289103	slapp
1287850	personlig
1287752	huske
1282378	84
1282331	92
1282053	løs
1281993	forsvant
1279994	politiet
1279834	mit
1278358	settes
1278094	erfaring
1277854	York
1277353	rene
1276442	fortsette
1275914	aktuelle
1275223	kikket
1274982	evne
1274001	kjøpe
1270312	smil
1269908	kar
1269333	sluttet
1268860	lette
1268571	Videre
1268139	drive
1267830	jobb
1267418	selskapet
1267120	forklare
1266571	vendte
1266151	føle
1262634	galt
1262249	figur
1261466	91
1261298	hen
1261103	p.
1260986	begynt
1260965	99
1260650	vilje
1260302	spille
1259750	forskjellig
1258981	steg
1258794	Knut
1257864	94
1257788	vær
1256425	nivå
1256371	svare
1252986	dagens
1252505	CM
1251708	Hadde
1251699	dør
1250966	omfattende
1250602	tider
1250601	prosjektet
1249874	15.
1249724	nedenfor
1248887	lavt
1248360	selvsagt
1247680	takk
1246881	Både
1246547	89
1245002	na
1244154	he
1243672	ve
1242880	inntrykk
1242799	Noe
1242159	avgjørende
1242092	lengre
1241586	års
1240727	Maria
1239631	ca
1239385	Hver
1238633	97
1237144	Martin
1237054	ytre
1236799	2001
1236525	ekstra
1236483	forskning
1234820	87
1234240	bøker
1231637	sang
1230002	ren
1229256	Arne
1227739	□
1226905	utdanning
1224129	veggen
1224124	hjerte
1223784	klokken
1223063	96
1222828	historien
1222712	rike
1221472	Paris
1221053	13.
1220006	hang
1219131	avtale
1218702	Ta
1218268	lav
1215900	vondt
1215122	trekk
1215001	ere
1214069	des
1213542	verdier
1213338	sterkere
1213127	skuldrene
1213028	halsen
1211185	1999
1210642	oppover
1209946	staten
1208466	gruppen
1208401	vor
1208322	1998
1203942	virkeligheten
1203938	venter
1203826	IV
1202804	linje
1201593	14.
1201313	bl
1200527	uden
1199081	
1198791	størrelse
1198727	annerledes
1197360	kristne
1197198	oktober
1193517	nærheten
1193374	passer
1193243	Navn
1192990	till
1192379	120
1192140	interessert
1192133	re
1191551	stemmer
1189616	mennene
1188977	sist
1188313	17.
1186865	bo
1185788	verdens
1183251	sommeren
1181671	Flere
1181586	sagde
1179693	september
1179224	A/S
1176294	Hele
1175098	august
1174527	nr
1174245	ringte
1173897	hente
1173630	oppnå
1173112	hentet
1171224	Mr
1169387	fa
1169378	ferd
1169062	blod
1168321	Kristus
1167572	engelsk
1167212	98
1166682	Dere
1166568	1989
1165823	jobben
1165507	subst
1165465	AS
1164978	ne
1163967	In
1163357	lover
1162532	desember
1162303	skip
1158928	hvit
1158922	ende
1158538	løse
1157465	hvisket
1156630	nødvendige
1154786	bilder
1154707	avstand
1154703	No
1154626	Kongen
1154482	normalt
1154409	karakter
1154023	strøk
1152409	november
1150330	ni
1149332	fik
1148718	selskap
1148544	slippe
1148080	Dermed
1147479	driver
1146573	von
1145620	elsker
1144296	utført
1143782	temmelig
1141601	nevnte
1141293	lært
1139621	Likevel
1139061	taler
1139018	oversikt
1137707	startet
1137216	midler
1137022	bad
1132816	klarer
1132139	bedrifter
1131612	øke
1131556	innhold
1130735	kjøkkenet
1130217	sykdom
1129448	Jens
1129161	bygger
1128402	fart
1128152	kompetanse
1125365	øvrig
1125250	fait
1124880	verre
1124297	eksempler
1124268	Nu
1122126	halv
1122062	bidra
1121011	tjeneste
1120936	spilte
1120313	lignende
1120221	Bruk
1119958	400
1119526	fine
1119288	rimelig
1119109	oftest
1118532	preget
1118424	endnu
1118179	taket
1117935	åtte
1117369	krig
1116288	amerikanske
1116089	grunnen
1115844	bære
1115126	David
1114983	besøk
1113567	klasse
1113209	AV
1112761	dø
1112382	benyttes
1112287	2002
1111548	kjøre
1111468	blive
1111196	handler
1111115	bestemmelser
1110423	2003
1108541	nokså
1107567	bevegelse
1106662	hår
1106631	nytte
1106287	saaledes
1106167	oppgåver
1105403	mangler
1105227	erfaringer
1105110	husket
1104815	Antall
1103614	interesser
1103318	følelse
1102456	følelser
1102452	periode
1099367	kamp
1098984	ff
1097528	tunge
1097356	vurdere
1095485	which
1093497	Frankrike
1093114	dreier
1093004	måter
1092849	}
1092505	produksjon
1092452	pasienten
1092162	såkalte
1091968	trukket
1091490	20.
1090790	1988
1089069	begrenset
1085799	kultur
1084270	internasjonale
1082676	slår
1081135	varm
1080729	gjeldende
1079653	generelt
1078941	Christian
1078881	benyttet
1078571	Jan
1077894	passe
1077295	tankene
1077193	16.
1077150	sies
1076512	tjenester
1075255	ri
1074566	klær
1073382	døden
1073323	glass
1072841	vore
1072322	0.
1072019	do
1071281	styre
1070528	ifølge
1069956	hverken
1069597	Harald
1069222	stede
1068473	tap
1067628	februar
1067433	kjøpte
1067030	inntekt
1066570	Hvad
1066472	liksom
1065933	tidspunkt
1065171	regne
1064876	utsatt
1064759	fly
1064654	foreligger
1064335	forsto
1064154	Tid
1063984	reist
1063591	gutt
1061703	søke
1061640	fe
1060653	1960
1059070	‘
1058492	leste
1057943	etterpå
1057624	fordel
1057388	øker
1056356	pengene
1056198	1985
1055856	2005
1055545	elsket
1055499	Finn
1054536	trekker
1053670	Gjennom
1053302	Deretter
1052967	utstyr
1048901	bror
1047829	spor
1047635	2004
1047496	sjøen
1045040	19.
1044522	formål
1044022	midten
1043567	toppen
1043391	tungt
1041075	fylt
1039213	il
1037964	tabell
1037011	one
1036704	korte
1036158	dukket
1034792	hellige
1034085	atter
1033860	eldste
1033739	adgang
1033209	mørket
1029291	nærmeste
1028996	knapt
1028540	has
1027954	presset
1027417	Stavanger
1027027	høsten
1026031	Andersen
1025718	1987
1025202	teksten
1024689	Henrik
1023925	via
1023017	grunnleggende
1022066	18.
1022026	levde
1021891	fritt
1020875	Lov
1020687	lager
1018427	fanget
1018072	hest
1017758	fjerne
1017568	danner
1016753	funksjon
1016473	ansvaret
1016395	forrige
1016341	behandlet
1016216	yngre
1015721	igjennom
1015398	folket
1015336	Andreas
1014048	absolutt
1012896	talt
1011495	personlige
1011438	medlem
1009156	lei
1008588	mamma
1006547	tilbud
1005982	kap.
1005898	foregår
1005412	01
1005343	Paul
1005053	luft
1004472	interessant
1003403	redusert
1002532	kvinnene
1002167	halvt
1001889	fulle
1000624	1000
1000503	andel
1000246	trolig
1000164	kjære
999776	sønnen
998784	bestemme
998058	bringe
997875	falle
996585	snill
996264	Del
996118	sannsynligvis
996022	vakker
995812	vakre
995514	brystet
995484	reglene
995370	bedriften
995212	Norske
995175	sikkerhet
995126	fremmede
994891	velger
994041	drift
992993	1986
992976	gjennomført
992240	tor
989827	glemt
989068	resultatet
988944	vest
988125	representerer
987756	privat
987488	vinteren
987444	betraktet
986938	kurs
986399	sosial
985529	håp
